date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202130,AG,contact_vuln,954,indication,694072,36995,5.3,0.097,9.700000000000001,10.9,0.14,5.33,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,AG,contact_vuln,498,indication,694072,37493,5.4,0.07,7.000000000000001,10.8,0.07,5.4,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,AG,contact_vuln,309,indication,694072,37802,5.4,0.048,4.8,10.7,0.04,5.45,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,AG,contact_vuln,216,indication,694072,38018,5.5,0.04,4,10.6,0.03,5.48,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,AG,contact_vuln,287,indication,694072,38305,5.5,0.047,4.7,10.5,0.04,5.52,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,AG,contact_vuln,268,indication,694072,38573,5.6,0.048,4.8,10.4,0.04,5.56,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,AG,contact_vuln,278,indication,694072,38851,5.6,0.046,4.6,10.299999999999999,0.04,5.6,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,AG,contact_vuln,276,indication,694072,39127,5.6,0.037,3.6999999999999997,10.2,0.04,5.64,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,AG,contact_vuln,424,indication,694072,39551,5.7,0.047,4.7,10,0.06,5.7,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,AG,contact_vuln,373,indication,694072,39924,5.8,0.038,3.8,9.9,0.05,5.75,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,AG,contact_vuln,420,indication,694072,40344,5.8,0.042,4.2,9.8,0.06,5.81,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,AG,contact_vuln,287,indication,694072,40631,5.9,0.027,2.7,9.6,0.04,5.85,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,AG,contact_vuln,257,indication,694072,40888,5.9,0.032,3.2,9.5,0.04,5.89,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,AG,contact_vuln,247,indication,694072,41135,5.9,0.043,4.3,9.4,0.04,5.93,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,AG,contact_vuln,127,indication,694072,41262,5.9,0.035,3.5000000000000004,9.3,0.02,5.94,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,AG,contact_vuln,87,indication,694072,41349,6,0.029,2.9000000000000004,9.3,0.01,5.96,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,AG,contact_vuln,77,indication,694072,41426,6,0.03,3,9.3,0.01,5.97,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,AG,contact_vuln,63,indication,694072,41489,6,0.026,2.6,9.2,0.01,5.98,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,AG,contact_comm,0,indication,694072,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,AG,contact_comm,26,indication,694072,26,0,0.005,0.5,0.2,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,AG,contact_comm,16,indication,694072,42,0,0.002,0.2,0.2,0,0.01,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,AG,contact_comm,113,indication,694072,155,0,0.019,1.9,0.6,0.02,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,AG,contact_comm,13,indication,694072,168,0,0.003,0.3,0.6,0,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,AG,contact_comm,0,indication,694072,168,0,0,0,0.5,0,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,AG,contact_comm,3,indication,694072,171,0,0,0,0.4,0,0.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,AG,contact_comm,64,indication,694072,235,0,0.01,1,0.5,0.01,0.03,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,AG,contact_comm,25,indication,694072,260,0,0.003,0.3,0.5,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,AG,contact_comm,1,indication,694072,261,0,0,0,0.4,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,AG,contact_comm,0,indication,694072,261,0,0,0,0.4,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,AG,contact_comm,0,indication,694072,261,0,0,0,0.3,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,AG,contact_comm,9,indication,694072,270,0,0.001,0.1,0.3,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,AG,contact_comm,2,indication,694072,272,0,0,0,0.3,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,AG,contact_comm,5,indication,694072,277,0,0,0,0.2,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,AG,contact_comm,13,indication,694072,290,0,0.001,0.1,0.2,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,AG,contact_comm,17,indication,694072,307,0,0.001,0.1,0.2,0,0.04,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,AG,contact_comm,17,indication,694072,324,0,0.001,0.1,0.2,0,0.05,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,AG,contact_comm,34,indication,694072,358,0.1,0.002,0.2,0.2,0,0.05,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,AG,contact_comm,35,indication,694072,393,0.1,0.001,0.1,0.2,0.01,0.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,AG,contact_comm,22,indication,694072,415,0.1,0.001,0.1,0.2,0,0.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,AG,contact_comm,24,indication,694072,439,0.1,0.001,0.1,0.2,0,0.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,AG,contact_comm,20,indication,694072,459,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,AG,contact_comm,19,indication,694072,478,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202130,AG,contact_comm,9,indication,694072,487,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,AG,contact_comm,8,indication,694072,495,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,AG,contact_comm,2,indication,694072,497,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,AG,contact_comm,5,indication,694072,502,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,AG,contact_comm,1,indication,694072,503,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,AG,contact_comm,5,indication,694072,508,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,AG,contact_comm,0,indication,694072,508,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,AG,contact_comm,3,indication,694072,511,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,AG,contact_comm,1,indication,694072,512,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,AG,contact_comm,5,indication,694072,517,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,AG,contact_comm,2,indication,694072,519,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,AG,contact_comm,7,indication,694072,526,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,AG,contact_comm,3,indication,694072,529,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,AG,contact_comm,6,indication,694072,535,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,AG,contact_comm,1,indication,694072,536,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,AG,contact_comm,0,indication,694072,536,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,AG,contact_comm,3,indication,694072,539,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,AG,contact_comm,9,indication,694072,548,0.1,0.004,0.4,0.1,0,0.08,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,AG,other,0,indication,694072,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,AG,other,1,indication,694072,1,0,0.333,33.300000000000004,33.300000000000004,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,AG,other,0,indication,694072,1,0,0,0,14.299999999999999,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,AG,other,2,indication,694072,3,0,0.143,14.299999999999999,14.299999999999999,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,AG,other,8,indication,694072,11,0,0.048,4.8,5.8999999999999995,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,AG,other,14,indication,694072,25,0,0.018,1.7999999999999998,2.6,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,AG,other,197,indication,694072,222,0,0.076,7.6,6.3,0.03,0.03,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,AG,other,235,indication,694072,457,0.1,0.092,9.2,7.5,0.03,0.07,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,AG,other,152,indication,694072,609,0.1,0.029,2.9000000000000004,5.3,0.02,0.09,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,AG,other,482,indication,694072,1091,0.2,0.074,7.3999999999999995,6.1,0.07,0.16,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,AG,other,409,indication,694072,1500,0.2,0.069,6.9,6.3,0.06,0.22,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,AG,other,251,indication,694072,1751,0.3,0.054,5.4,6.1,0.04,0.25,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,AG,other,433,indication,694072,2184,0.3,0.084,8.4,6.5,0.06,0.31,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,AG,other,500,indication,694072,2684,0.4,0.059,5.8999999999999995,6.4,0.07,0.39,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,AG,other,322,indication,694072,3006,0.4,0.051,5.1,6.2,0.05,0.43,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,AG,other,861,indication,694072,3867,0.6,0.097,9.700000000000001,6.7,0.12,0.56,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,AG,other,1260,indication,694072,5127,0.7,0.196,19.6,8,0.18,0.74,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,AG,other,1748,indication,694072,6875,1,0.212,21.2,9.5,0.25,0.99,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,AG,other,3474,indication,694072,10349,1.5,0.356,35.6,12.6,0.5,1.49,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,AG,other,3739,indication,694072,14088,2,0.308,30.8,15,0.54,2.03,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,AG,other,4048,indication,694072,18136,2.6,0.281,28.1,16.7,0.58,2.61,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,AG,other,7140,indication,694072,25276,3.6,0.333,33.300000000000004,19.5,1.03,3.64,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,AG,other,2909,indication,694072,28185,4.1,0.167,16.7,19.1,0.42,4.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,AG,other,4246,indication,694072,32431,4.7,0.163,16.3,18.7,0.61,4.67,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,AG,other,9063,indication,694072,41494,6,0.467,46.7,21.5,1.31,5.98,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,AG,other,11432,indication,694072,52926,7.6,0.64,64,25.1,1.65,7.63,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,AG,other,18738,indication,694072,71664,10.3,0.787,78.7,30.599999999999998,2.7,10.33,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,AG,other,22474,indication,694072,94138,13.6,0.851,85.1,36.1,3.24,13.56,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,AG,other,27278,indication,694072,121416,17.5,0.875,87.5,41.6,3.93,17.49,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,AG,other,20441,indication,694072,141857,20.4,0.838,83.8,44.800000000000004,2.95,20.44,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,AG,other,11551,indication,694072,153408,22.1,0.786,78.60000000000001,46.300000000000004,1.66,22.1,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202130,AG,other,7602,indication,694072,161010,23.2,0.774,77.4,47.199999999999996,1.1,23.2,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,AG,other,5408,indication,694072,166418,24,0.763,76.3,47.8,0.78,23.98,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,AG,other,4762,indication,694072,171180,24.7,0.738,73.8,48.3,0.69,24.66,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,AG,other,3976,indication,694072,175156,25.2,0.733,73.3,48.699999999999996,0.57,25.24,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,AG,other,4575,indication,694072,179731,25.9,0.75,75,49.1,0.66,25.9,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,AG,other,4248,indication,694072,183979,26.5,0.763,76.3,49.5,0.61,26.51,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,AG,other,4618,indication,694072,188597,27.2,0.763,76.3,50,0.67,27.17,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,AG,other,5888,indication,694072,194485,28,0.785,78.5,50.5,0.85,28.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,AG,other,6780,indication,694072,201265,29,0.754,75.4,51.1,0.98,29,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,AG,other,7365,indication,694072,208630,30.1,0.759,75.9,51.7,1.06,30.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,AG,other,7726,indication,694072,216356,31.2,0.776,77.60000000000001,52.300000000000004,1.11,31.17,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,AG,other,8251,indication,694072,224607,32.4,0.777,77.7,52.900000000000006,1.19,32.36,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,AG,other,5932,indication,694072,230539,33.2,0.75,75,53.300000000000004,0.85,33.22,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,AG,other,4226,indication,694072,234765,33.8,0.738,73.8,53.6,0.61,33.82,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,AG,other,2843,indication,694072,237608,34.2,0.775,77.5,53.800000000000004,0.41,34.23,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,AG,other,2228,indication,694072,239836,34.6,0.753,75.3,53.900000000000006,0.32,34.55,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,AG,other,1975,indication,694072,241811,34.8,0.771,77.10000000000001,54.1,0.28,34.84,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202147,AG,other,1897,indication,694072,243708,35.1,0.775,77.5,54.2,0.27,35.11,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202052,AI,age,0,indication,16293,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202053,AI,age,0,indication,16293,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202101,AI,age,0,indication,16293,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202102,AI,age,0,indication,16293,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202103,AI,age,0,indication,16293,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202104,AI,age,34,indication,16293,34,0.2,0.694,69.39999999999999,69.39999999999999,0.21,0.21,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202105,AI,age,204,indication,16293,238,1.5,0.721,72.1,71.7,1.25,1.46,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202106,AI,age,92,indication,16293,330,2,0.523,52.300000000000004,65,0.56,2.03,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202107,AI,age,153,indication,16293,483,3,0.436,43.6,56.2,0.94,2.96,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202108,AI,age,42,indication,16293,525,3.2,0.677,67.7,56.99999999999999,0.26,3.22,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202109,AI,age,0,indication,16293,525,3.2,0,0,55.60000000000001,0,3.22,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202110,AI,age,40,indication,16293,565,3.5,0.367,36.7,53.7,0.25,3.47,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202111,AI,age,13,indication,16293,578,3.5,0.481,48.1,53.5,0.08,3.55,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202112,AI,age,15,indication,16293,593,3.6,0.176,17.599999999999998,50.9,0.09,3.64,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202113,AI,age,45,indication,16293,638,3.9,0.523,52.300000000000004,51,0.28,3.92,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202114,AI,age,14,indication,16293,652,4,0.412,41.199999999999996,50.7,0.09,4,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202115,AI,age,3,indication,16293,655,4,0.1,10,49.8,0.02,4.02,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,AI,age,100,indication,16293,755,4.6,0.498,49.8,49.8,0.61,4.63,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,AI,age,129,indication,16293,884,5.4,0.22,22,42,0.79,5.43,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,AI,age,37,indication,16293,921,5.7,0.123,12.3,38.3,0.23,5.65,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,AI,age,7,indication,16293,928,5.7,0.062,6.2,36.9,0.04,5.7,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,AI,age,59,indication,16293,987,6.1,0.127,12.7,33.1,0.36,6.06,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,AI,age,32,indication,16293,1019,6.3,0.066,6.6000000000000005,29.4,0.2,6.25,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,AI,age,13,indication,16293,1032,6.3,0.033,3.3000000000000003,26.8,0.08,6.33,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202123,AI,age,22,indication,16293,1054,6.5,0.052,5.2,24.6,0.14,6.47,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202124,AI,age,11,indication,16293,1065,6.5,0.033,3.3000000000000003,23.1,0.07,6.54,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202125,AI,age,6,indication,16293,1071,6.6,0.009,0.8999999999999999,20.3,0.04,6.57,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202126,AI,age,9,indication,16293,1080,6.6,0.012,1.2,18,0.06,6.63,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202127,AI,age,5,indication,16293,1085,6.7,0.015,1.5,17.1,0.03,6.66,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202128,AI,age,3,indication,16293,1088,6.7,0.02,2,16.8,0.02,6.68,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202129,AI,age,0,indication,16293,1088,6.7,0,0,16.5,0,6.68,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202130,AI,age,1,indication,16293,1089,6.7,0.013,1.3,16.3,0.01,6.68,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202131,AI,age,1,indication,16293,1090,6.7,0.013,1.3,16.2,0.01,6.69,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202132,AI,age,2,indication,16293,1092,6.7,0.022,2.1999999999999997,16,0.01,6.7,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202133,AI,age,0,indication,16293,1092,6.7,0,0,15.8,0,6.7,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202134,AI,age,0,indication,16293,1092,6.7,0,0,15.6,0,6.7,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202135,AI,age,8,indication,16293,1100,6.8,0.07,7.000000000000001,15.4,0.05,6.75,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202136,AI,age,7,indication,16293,1107,6.8,0.06,6,15.299999999999999,0.04,6.79,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202137,AI,age,3,indication,16293,1110,6.8,0.018,1.7999999999999998,15,0.02,6.81,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202138,AI,age,5,indication,16293,1115,6.8,0.026,2.6,14.7,0.03,6.84,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202139,AI,age,9,indication,16293,1124,6.9,0.038,3.8,14.299999999999999,0.06,6.9,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202140,AI,age,17,indication,16293,1141,7,0.071,7.1,14.099999999999998,0.1,7,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202141,AI,age,18,indication,16293,1159,7.1,0.061,6.1,13.8,0.11,7.11,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202142,AI,age,14,indication,16293,1173,7.2,0.09,9,13.8,0.09,7.2,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202143,AI,age,7,indication,16293,1180,7.2,0.062,6.2,13.700000000000001,0.04,7.24,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202144,AI,age,3,indication,16293,1183,7.3,0.064,6.4,13.600000000000001,0.02,7.26,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202145,AI,age,1,indication,16293,1184,7.3,0.013,1.3,13.5,0.01,7.27,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202146,AI,age,1,indication,16293,1185,7.3,0.031,3.1,13.5,0.01,7.27,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
