geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d,nachweismethode,type_variant
GE,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202034,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202034,4133,151,3982,38806,1,100,3.7,-0.7999999999999998,2.2,694072,595.47,5591.06,1158,166.84,0,38.9,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202034,72,0,72,647,1,100,0,0,0.2,16293,441.91,3971.03,12,73.65,0,20,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202034,339,7,332,2653,1,100,2.1,-1.9,1.1,55309,612.92,4796.69,116,209.73,0,52,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202034,6036,98,5938,56672,1,100,1.6,-1,1.1,1043132,578.64,5432.87,1792,171.79,0,42.2,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202034,2151,33,2118,18677,1,100,1.5,-0.8999999999999999,0.9,290969,739.25,6418.9,848,291.44,0,65.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202034,1959,47,1912,15672,1,100,2.4,-2.4,1.6,196735,995.76,7966.05,671,341.07,0,52.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202034,324,4,320,4172,1,100,1.2,-0.7,0.4,39055,829.6,10682.37,-106,-271.41,0,-24.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202034,1984,137,1847,18747,1,100,6.9,2.8000000000000007,2.3,325496,609.53,5759.52,991,304.46,0,99.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202034,4813,329,4484,48637,1,100,6.8,-0.7999999999999998,3.8,506343,950.54,9605.54,793,156.61,0,19.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202034,235,12,223,1679,1,100,5.1,1.5999999999999996,2.1,40851,575.26,4110.06,92,225.21,0,64.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202034,1189,27,1162,10339,1,100,2.3,0.2999999999999998,1.6,200096,594.21,5167.02,378,188.9,0,46.6,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202034,350,4,346,4658,1,100,1.1,0,1.5,73709,474.84,6319.45,76,103.11,0,27.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202034,1956,34,1922,20468,1,100,1.7,-2.3999999999999995,1.6,416347,469.8,4916.09,308,73.98,0,18.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202034,817,24,793,11217,1,100,2.9,-1.3000000000000003,1.2,175894,464.48,6377.14,175,99.49,0,27.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202034,150,0,150,1822,1,100,0,0,0.4,43520,344.67,4186.58,34,78.13,0,29.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202034,154,8,146,1625,1,100,5.2,5.2,1.4,38108,404.11,4264.2,70,183.68,0,83.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202034,2976,81,2895,27346,1,100,2.7,-0.3999999999999999,1.6,514504,578.42,5315.02,734,142.66,0,32.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202034,488,6,482,4601,1,100,1.2,-3.5999999999999996,2.3,83107,587.19,5536.24,68,81.82,0,16.2,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202034,1917,40,1877,15117,1,100,2.1,-3.1999999999999997,1.7,277462,690.91,5448.31,741,267.07,0,63,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202034,951,31,920,9062,1,100,3.3,0.5999999999999996,2.1,162157,586.47,5588.41,256,157.87,0,36.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202034,1486,29,1457,14114,1,100,2,-0.6000000000000001,1.3,282909,525.26,4988.88,278,98.27,0,23,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202034,1715,47,1668,17208,1,100,2.7,1.1,1.5,350986,488.62,4902.76,621,176.93,0,56.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202034,143,6,137,1482,1,100,4.2,-2.3999999999999995,2.8,36819,388.39,4025.1,7,19.02,0,5.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202034,6929,376,6553,73291,1,100,5.4,1.2000000000000002,2.1,814762,850.43,8995.39,2180,267.56,0,45.9,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202034,1778,67,1711,17390,1,100,3.8,-0.40000000000000036,2.3,348503,510.18,4989.91,543,155.81,0,44,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202034,685,22,663,8125,1,100,3.2,0.5,1.9,128794,531.86,6308.52,127,98.61,0,22.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202034,12088,467,11621,125884,1,100,3.9,-0.19999999999999973,1.9,1553423,778.15,8103.65,2736,176.12,0,29.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202035,5593,158,5435,44399,1,100,2.8,-0.9000000000000004,2.3,694072,805.82,6396.89,1460,210.35,0,35.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202035,78,0,78,725,1,100,0,0,0.1,16293,478.73,4449.76,6,36.82,0,8.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202035,414,5,409,3067,1,100,1.2,-0.9000000000000001,1.1,55309,748.52,5545.21,75,135.6,0,22.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202035,7969,140,7829,64641,1,100,1.8,0.19999999999999996,1.2,1043132,763.95,6196.82,1933,185.31,0,32,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202035,2634,41,2593,21311,1,100,1.6,0.10000000000000009,1,290969,905.25,7324.15,483,166,0,22.5,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202035,2144,42,2102,17816,1,100,2,-0.3999999999999999,1.6,196735,1089.79,9055.84,185,94.03,0,9.4,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202035,597,8,589,4769,1,100,1.3,0.10000000000000009,0.5,39055,1528.61,12210.98,273,699.01,0,84.3,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202035,2173,132,2041,20920,1,100,6.1,-0.8000000000000007,2.7,325496,667.6,6427.11,189,58.07,0,9.5,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202035,5423,354,5069,54060,1,100,6.5,-0.2999999999999998,4,506343,1071.01,10676.56,610,120.47,0,12.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202035,334,2,332,2013,1,100,0.6,-4.5,1.9,40851,817.61,4927.66,99,242.35,0,42.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202035,1731,23,1708,12070,1,100,1.3,-0.9999999999999998,1.6,200096,865.08,6032.1,542,270.87,0,45.6,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202035,401,3,398,5059,1,100,0.7,-0.40000000000000013,1.4,73709,544.03,6863.48,51,69.19,0,14.6,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202035,2710,48,2662,23178,1,100,1.8,0.10000000000000009,1.6,416347,650.9,5566.99,754,181.1,0,38.5,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202035,1194,26,1168,12411,1,100,2.2,-0.6999999999999997,1.2,175894,678.82,7055.95,377,214.34,0,46.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202035,225,2,223,2047,1,100,0.9,0.9,0.5,43520,517,4703.58,75,172.33,0,50,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202035,236,5,231,1861,1,100,2.1,-3.1,1.5,38108,619.29,4883.49,82,215.18,0,53.2,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202035,3725,44,3681,31071,1,100,1.2,-1.5000000000000002,1.6,514504,724,6039.02,749,145.58,0,25.2,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202035,466,4,462,5067,1,100,0.9,-0.29999999999999993,2.2,83107,560.72,6096.96,-22,-26.47,0,-4.5,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202035,2184,57,2127,17301,1,100,2.6,0.5,1.8,277462,787.13,6235.45,267,96.22,0,13.9,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202035,1149,22,1127,10211,1,100,1.9,-1.4,2,162157,708.57,6296.98,198,122.1,0,20.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202035,1898,21,1877,16012,1,100,1.1,-0.8999999999999999,1.3,282909,670.89,5659.77,412,145.63,0,27.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202035,2402,31,2371,19610,1,100,1.3,-1.4000000000000001,1.4,350986,684.36,5587.12,687,195.74,0,40.1,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202035,142,6,136,1624,1,100,4.2,0,2.9,36819,385.67,4410.77,-1,-2.72,0,-0.7,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202035,8414,510,7904,81705,1,100,6.1,0.6999999999999993,2.5,814762,1032.69,10028.08,1485,182.26,0,21.4,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202035,2842,73,2769,20232,1,100,2.6,-1.1999999999999997,2.3,348503,815.49,5805.4,1064,305.31,0,59.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202035,882,17,865,9007,1,100,1.9,-1.3000000000000003,1.9,128794,684.81,6993.34,197,152.95,0,28.8,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202035,16019,527,15492,141903,1,100,3.3,-0.6000000000000001,2,1553423,1031.21,9134.86,3931,253.06,0,32.5,COVID19Test,2021-12-02_07-48-44,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,NA,NA,NA,NA,COVID19Test,2021-12-02_07-48-44,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
